Content,Likes,Retweets,Replies,Quotes,Views,Date,Labels,chars,words,sentences,Tokenized Text,Lematized Text,processed_text
safaricomcare si mchukue tu cv safaricom,0,0,0,0,127,"August 9, 2023 at 02:40 PM",Neutral,67,11,1,"['safaricomcare', 'si', 'mchukue', 'tu', 'cv', 'safaricom']","['safaricomcare', 'si', 'mchukue', 'tu', 'cv', 'safaricom']",safaricomcare si mchukue tu cv safaricom
safaricom confirm if the following line is blocked 0701427123 i dont want my clients coned i have lost my phone,0,0,0,0,37,"August 8, 2023 at 08:52 PM",Data protection and privacy concern,115,23,2,"['safaricom', 'confirm', 'if', 'the', 'following', 'line', 'is', 'blocked', '0701427123', 'i', 'dont', 'want', 'my', 'clients', 'coned', 'i', 'have', 'lost', 'my', 'phone']","['safaricom', 'confirm', 'if', 'the', 'following', 'line', 'is', 'blocked', '0701427123', 'i', 'dont', 'want', 'my', 'client', 'coned', 'i', 'have', 'lost', 'my', 'phone']",safaricom confirm if the following line is blocked 0701427123 i dont want my client coned i have lost my phone
kishajema francndwiga safaricom yeah its police work but again we all know kenyan police,0,0,0,0,12,"August 8, 2023 at 08:10 AM",Neutral,93,18,1,"['kishajema', 'francndwiga', 'safaricom', 'yeah', 'its', 'police', 'work', 'but', 'again', 'we', 'all', 'know', 'kenyan', 'police']","['kishajema', 'francndwiga', 'safaricom', 'yeah', 'it', 'police', 'work', 'but', 'again', 'we', 'all', 'know', 'kenyan', 'police']",kishajema francndwiga safaricom yeah it police work but again we all know kenyan police
buupass radissonblu recently buupass partnered with safaricom and madarakaexpress for instant sgr booking and ticketing services,2,2,0,0,218,"August 8, 2023 at 07:57 AM",Neutral,159,26,2,"['buupass', 'radissonblu', 'recently', 'buupass', 'partnered', 'with', 'safaricom', 'and', 'madarakaexpress', 'for', 'instant', 'sgr', 'booking', 'and', 'ticketing', 'services']","['buupass', 'radissonblu', 'recently', 'buupass', 'partnered', 'with', 'safaricom', 'and', 'madarakaexpress', 'for', 'instant', 'sgr', 'booking', 'and', 'ticketing', 'service']",buupass radissonblu recently buupass partnered with safaricom and madarakaexpress for instant sgr booking and ticketing service
invincibledav7 francndwiga police wont help they once told me wao si safaricom and my 20000 ilenda tu hivo,0,0,1,0,131,"August 8, 2023 at 07:34 AM",Customer care complaint,119,23,1,"['invincibledav7', 'francndwiga', 'police', 'wont', 'help', 'they', 'once', 'told', 'me', 'wao', 'si', 'safaricom', 'and', 'my', '20000', 'ilenda', 'tu', 'hivo']","['invincibledav7', 'francndwiga', 'police', 'wont', 'help', 'they', 'once', 'told', 'me', 'wao', 'si', 'safaricom', 'and', 'my', '20000', 'ilenda', 'tu', 'hivo']",invincibledav7 francndwiga police wont help they once told me wao si safaricom and my 20000 ilenda tu hivo
omwambake safaricom,0,0,0,0,11,"August 7, 2023 at 10:32 PM",Neutral,21,4,1,"['omwambake', 'safaricom']","['omwambake', 'safaricom']",omwambake safaricom
why is it so difficult to speak to a safaricom agent via 100 surely the option is an endless maze safaricomplc safaricomcare safaricom nataka brookside tugeges bensoul amerix,2,0,1,0,209,"August 6, 2023 at 08:03 AM",Customer care complaint,191,39,3,"['why', 'is', 'it', 'so', 'difficult', 'to', 'speak', 'to', 'a', 'safaricom', 'agent', 'via', '100', 'surely', 'the', 'option', 'is', 'an', 'endless', 'maze', 'safaricomplc', 'safaricomcare', 'safaricom', 'nataka', 'brookside', 'tugeges', 'bensoul', 'amerix']","['why', 'is', 'it', 'so', 'difficult', 'to', 'speak', 'to', 'a', 'safaricom', 'agent', 'via', '100', 'surely', 'the', 'option', 'is', 'an', 'endless', 'maze', 'safaricomplc', 'safaricomcare', 'safaricom', 'nataka', 'brookside', 'tugeges', 'bensoul', 'amerix']",why is it so difficult to speak to a safaricom agent via 100 surely the option is an endless maze safaricomplc safaricomcare safaricom nataka brookside tugeges bensoul amerix
dear safaricom kindly let me know how my airtime left my phone with no calls made 16bob could be little to you but not to me,0,0,0,0,35,"August 5, 2023 at 09:47 PM",Internet or airtime bundle complaint,150,31,2,"['dear', 'safaricom', 'kindly', 'let', 'me', 'know', 'how', 'my', 'airtime', 'left', 'my', 'phone', 'with', 'no', 'calls', 'made', '16bob', 'could', 'be', 'little', 'to', 'you', 'but', 'not', 'to', 'me']","['dear', 'safaricom', 'kindly', 'let', 'me', 'know', 'how', 'my', 'airtime', 'left', 'my', 'phone', 'with', 'no', 'call', 'made', '16bob', 'could', 'be', 'little', 'to', 'you', 'but', 'not', 'to', 'me']",dear safaricom kindly let me know how my airtime left my phone with no call made 16bob could be little to you but not to me
safaricomkindly reverse my wrong transaction i did,0,0,1,0,8,"August 5, 2023 at 06:48 PM",Customer care complaint,78,13,1,"['safaricomkindly', 'reverse', 'my', 'wrong', 'transaction', 'i', 'did']","['safaricomkindly', 'reverse', 'my', 'wrong', 'transaction', 'i', 'did']",safaricomkindly reverse my wrong transaction i did
madira soccer assassins has won the vihiga county safaricom chapa dimba finals and bagged kes 75000 they will represent the county in the western region championship the assasins are on their way to another mission in nakuru to face kibera soccer tomorrow at 12 footballke,2,1,0,0,119,"August 5, 2023 at 05:14 PM",Neutral,303,52,3,"['madira', 'soccer', 'assassins', 'has', 'won', 'the', 'vihiga', 'county', 'safaricom', 'chapa', 'dimba', 'finals', 'and', 'bagged', 'kes', '75000', 'they', 'will', 'represent', 'the', 'county', 'in', 'the', 'western', 'region', 'championship', 'the', 'assasins', 'are', 'on', 'their', 'way', 'to', 'another', 'mission', 'in', 'nakuru', 'to', 'face', 'kibera', 'soccer', 'tomorrow', 'at', '12', 'footballke']","['madira', 'soccer', 'assassin', 'ha', 'won', 'the', 'vihiga', 'county', 'safaricom', 'chapa', 'dimba', 'final', 'and', 'bagged', 'kes', '75000', 'they', 'will', 'represent', 'the', 'county', 'in', 'the', 'western', 'region', 'championship', 'the', 'assasins', 'are', 'on', 'their', 'way', 'to', 'another', 'mission', 'in', 'nakuru', 'to', 'face', 'kibera', 'soccer', 'tomorrow', 'at', '12', 'footballke']",madira soccer assassin ha won the vihiga county safaricom chapa dimba final and bagged kes 75000 they will represent the county in the western region championship the assasins are on their way to another mission in nakuru to face kibera soccer tomorrow at 12 footballke
safaricom care why are you not responding to my issue,0,0,0,0,6,"August 5, 2023 at 11:18 AM",Customer care complaint,54,11,1,"['safaricom', 'care', 'why', 'are', 'you', 'not', 'responding', 'to', 'my', 'issue']","['safaricom', 'care', 'why', 'are', 'you', 'not', 'responding', 'to', 'my', 'issue']",safaricom care why are you not responding to my issue
polokimanii no its happening every wherei input 1gb for 24 hrs bundle zinaisha in less than 6 hrssafaricomim still trying solve this equation,0,0,0,0,252,"August 5, 2023 at 10:54 AM",Internet or airtime bundle complaint,159,36,1,"['polokimanii', 'no', 'its', 'happening', 'every', 'wherei', 'input', '1gb', 'for', '24', 'hrs', 'bundle', 'zinaisha', 'in', 'less', 'than', '6', 'hrssafaricomim', 'still', 'trying', 'solve', 'this', 'equation']","['polokimanii', 'no', 'it', 'happening', 'every', 'wherei', 'input', '1gb', 'for', '24', 'hr', 'bundle', 'zinaisha', 'in', 'less', 'than', '6', 'hrssafaricomim', 'still', 'trying', 'solve', 'this', 'equation']",polokimanii no it happening every wherei input 1gb for 24 hr bundle zinaisha in less than 6 hrssafaricomim still trying solve this equation
vjacekenya safaricom zii,0,0,0,0,22,"August 4, 2023 at 03:38 PM",Neutral,30,5,1,"['vjacekenya', 'safaricom', 'zii']","['vjacekenya', 'safaricom', 'zii']",vjacekenya safaricom zii
guleidamina greatomz safaricom whatsapp me at 326am,2,0,0,0,55,"August 3, 2023 at 05:45 PM",Neutral,61,12,1,"['guleidamina', 'greatomz', 'safaricom', 'whatsapp', 'me', 'at', '326am']","['guleidamina', 'greatomz', 'safaricom', 'whatsapp', 'me', 'at', '326am']",guleidamina greatomz safaricom whatsapp me at 326am
jumaf3 uberkenya safaricom are going to run into serious cashflow problems uberkenya wants to reap the benefits of holding on to that cash for a few days,0,0,0,0,23,"August 3, 2023 at 03:45 PM",Neutral,167,34,2,"['jumaf3', 'uberkenya', 'safaricom', 'are', 'going', 'to', 'run', 'into', 'serious', 'cashflow', 'problems', 'uberkenya', 'wants', 'to', 'reap', 'the', 'benefits', 'of', 'holding', 'on', 'to', 'that', 'cash', 'for', 'a', 'few', 'days']","['jumaf3', 'uberkenya', 'safaricom', 'are', 'going', 'to', 'run', 'into', 'serious', 'cashflow', 'problem', 'uberkenya', 'want', 'to', 'reap', 'the', 'benefit', 'of', 'holding', 'on', 'to', 'that', 'cash', 'for', 'a', 'few', 'day']",jumaf3 uberkenya safaricom are going to run into serious cashflow problem uberkenya want to reap the benefit of holding on to that cash for a few day
jumaf3 uberkenya safaricom this is going to be a pain point for most uber driversinstead of rider paying directly to drivers by mpesa which theyve been doing anyway uberkenya wants riders to pay to directly to their account they will hold these for a week and pay drivers every tuesday soon drivers,0,0,0,0,35,"August 3, 2023 at 03:43 PM",MPESA complaint,310,63,2,"['jumaf3', 'uberkenya', 'safaricom', 'this', 'is', 'going', 'to', 'be', 'a', 'pain', 'point', 'for', 'most', 'uber', 'driversinstead', 'of', 'rider', 'paying', 'directly', 'to', 'drivers', 'by', 'mpesa', 'which', 'theyve', 'been', 'doing', 'anyway', 'uberkenya', 'wants', 'riders', 'to', 'pay', 'to', 'directly', 'to', 'their', 'account', 'they', 'will', 'hold', 'these', 'for', 'a', 'week', 'and', 'pay', 'drivers', 'every', 'tuesday', 'soon', 'drivers']","['jumaf3', 'uberkenya', 'safaricom', 'this', 'is', 'going', 'to', 'be', 'a', 'pain', 'point', 'for', 'most', 'uber', 'driversinstead', 'of', 'rider', 'paying', 'directly', 'to', 'driver', 'by', 'mpesa', 'which', 'theyve', 'been', 'doing', 'anyway', 'uberkenya', 'want', 'rider', 'to', 'pay', 'to', 'directly', 'to', 'their', 'account', 'they', 'will', 'hold', 'these', 'for', 'a', 'week', 'and', 'pay', 'driver', 'every', 'tuesday', 'soon', 'driver']",jumaf3 uberkenya safaricom this is going to be a pain point for most uber driversinstead of rider paying directly to driver by mpesa which theyve been doing anyway uberkenya want rider to pay to directly to their account they will hold these for a week and pay driver every tuesday soon driver
greatomz crystalsimeoni safaricom whatsapp will probably remember to call back at 200am,1,0,1,0,60,"August 3, 2023 at 02:29 PM",Neutral,97,17,1,"['greatomz', 'crystalsimeoni', 'safaricom', 'whatsapp', 'will', 'probably', 'remember', 'to', 'call', 'back', 'at', '200am']","['greatomz', 'crystalsimeoni', 'safaricom', 'whatsapp', 'will', 'probably', 'remember', 'to', 'call', 'back', 'at', '200am']",greatomz crystalsimeoni safaricom whatsapp will probably remember to call back at 200am
guleidamina crystalsimeoni safaricom whatsapp look at the two of you i will be calling for an intervention meeting,1,0,1,0,106,"August 3, 2023 at 02:11 PM",Neutral,123,24,2,"['guleidamina', 'crystalsimeoni', 'safaricom', 'whatsapp', 'look', 'at', 'the', 'two', 'of', 'you', 'i', 'will', 'be', 'calling', 'for', 'an', 'intervention', 'meeting']","['guleidamina', 'crystalsimeoni', 'safaricom', 'whatsapp', 'look', 'at', 'the', 'two', 'of', 'you', 'i', 'will', 'be', 'calling', 'for', 'an', 'intervention', 'meeting']",guleidamina crystalsimeoni safaricom whatsapp look at the two of you i will be calling for an intervention meeting
crystalsimeoni safaricom whatsapp greatomz stories of our lives,1,0,1,0,66,"August 3, 2023 at 11:12 AM",Neutral,71,13,1,"['crystalsimeoni', 'safaricom', 'whatsapp', 'greatomz', 'stories', 'of', 'our', 'lives']","['crystalsimeoni', 'safaricom', 'whatsapp', 'greatomz', 'story', 'of', 'our', 'life']",crystalsimeoni safaricom whatsapp greatomz story of our life
news uberkenya amp safaricom partner to launch mpesa payments soko directory,7,1,2,0,1247,"August 3, 2023 at 10:32 AM",Neutral,109,20,1,"['news', 'uberkenya', 'amp', 'safaricom', 'partner', 'to', 'launch', 'mpesa', 'payments', 'soko', 'directory']","['news', 'uberkenya', 'amp', 'safaricom', 'partner', 'to', 'launch', 'mpesa', 'payment', 'soko', 'directory']",news uberkenya amp safaricom partner to launch mpesa payment soko directory
uberkenya and safaricom nse scom have launched a partnership that will see riders across kenya pay for trips through mpesa,0,0,0,0,150,"August 3, 2023 at 10:20 AM",Neutral,156,30,3,"['uberkenya', 'and', 'safaricom', 'nse', 'scom', 'have', 'launched', 'a', 'partnership', 'that', 'will', 'see', 'riders', 'across', 'kenya', 'pay', 'for', 'trips', 'through', 'mpesa']","['uberkenya', 'and', 'safaricom', 'nse', 'scom', 'have', 'launched', 'a', 'partnership', 'that', 'will', 'see', 'rider', 'across', 'kenya', 'pay', 'for', 'trip', 'through', 'mpesa']",uberkenya and safaricom nse scom have launched a partnership that will see rider across kenya pay for trip through mpesa
guleidamina safaricom whatsapp greatomz i am with you half the time im like 2am thoughi cant send thiscome morning i have forgotten,2,0,1,0,46,"August 3, 2023 at 10:10 AM",Neutral,152,34,1,"['guleidamina', 'safaricom', 'whatsapp', 'greatomz', 'i', 'am', 'with', 'you', 'half', 'the', 'time', 'im', 'like', '2am', 'thoughi', 'cant', 'send', 'thiscome', 'morning', 'i', 'have', 'forgotten']","['guleidamina', 'safaricom', 'whatsapp', 'greatomz', 'i', 'am', 'with', 'you', 'half', 'the', 'time', 'im', 'like', '2am', 'thoughi', 'cant', 'send', 'thiscome', 'morning', 'i', 'have', 'forgotten']",guleidamina safaricom whatsapp greatomz i am with you half the time im like 2am thoughi cant send thiscome morning i have forgotten
crystalsimeoni safaricom whatsapp atleast you understand me unlike greatomz,1,0,1,0,48,"August 3, 2023 at 09:44 AM",Neutral,84,14,1,"['crystalsimeoni', 'safaricom', 'whatsapp', 'atleast', 'you', 'understand', 'me', 'unlike', 'greatomz']","['crystalsimeoni', 'safaricom', 'whatsapp', 'atleast', 'you', 'understand', 'me', 'unlike', 'greatomz']",crystalsimeoni safaricom whatsapp atleast you understand me unlike greatomz
guleidamina safaricom whatsapp me toooooooo,1,0,1,0,60,"August 3, 2023 at 09:41 AM",Neutral,46,8,1,"['guleidamina', 'safaricom', 'whatsapp', 'me', 'toooooooo']","['guleidamina', 'safaricom', 'whatsapp', 'me', 'toooooooo']",guleidamina safaricom whatsapp me toooooooo
greatomz safaricom whatsapp,0,0,0,0,35,"August 3, 2023 at 09:41 AM",Neutral,36,7,1,"['greatomz', 'safaricom', 'whatsapp']","['greatomz', 'safaricom', 'whatsapp']",greatomz safaricom whatsapp
guleidamina safaricom whatsapp,2,0,1,0,167,"August 3, 2023 at 06:51 AM",Neutral,36,7,1,"['guleidamina', 'safaricom', 'whatsapp']","['guleidamina', 'safaricom', 'whatsapp']",guleidamina safaricom whatsapp
guleidamina safaricom whatsapp but we always stick to what we know,1,0,0,0,26,"August 2, 2023 at 08:42 PM",Neutral,71,15,1,"['guleidamina', 'safaricom', 'whatsapp', 'but', 'we', 'always', 'stick', 'to', 'what', 'we', 'know']","['guleidamina', 'safaricom', 'whatsapp', 'but', 'we', 'always', 'stick', 'to', 'what', 'we', 'know']",guleidamina safaricom whatsapp but we always stick to what we know
guleidamina safaricom whatsapp well its not really ontop of peoples list when it comes to the messaging apps but its leaps and bounds better than whatapp what i really love about it is that you can edit messages that have already been sent and the emojis went to havard,1,0,1,0,36,"August 2, 2023 at 08:41 PM",Neutral,282,61,2,"['guleidamina', 'safaricom', 'whatsapp', 'well', 'its', 'not', 'really', 'ontop', 'of', 'peoples', 'list', 'when', 'it', 'comes', 'to', 'the', 'messaging', 'apps', 'but', 'its', 'leaps', 'and', 'bounds', 'better', 'than', 'whatapp', 'what', 'i', 'really', 'love', 'about', 'it', 'is', 'that', 'you', 'can', 'edit', 'messages', 'that', 'have', 'already', 'been', 'sent', 'and', 'the', 'emojis', 'went', 'to', 'havard']","['guleidamina', 'safaricom', 'whatsapp', 'well', 'it', 'not', 'really', 'ontop', 'of', 'people', 'list', 'when', 'it', 'come', 'to', 'the', 'messaging', 'apps', 'but', 'it', 'leap', 'and', 'bound', 'better', 'than', 'whatapp', 'what', 'i', 'really', 'love', 'about', 'it', 'is', 'that', 'you', 'can', 'edit', 'message', 'that', 'have', 'already', 'been', 'sent', 'and', 'the', 'emojis', 'went', 'to', 'havard']",guleidamina safaricom whatsapp well it not really ontop of people list when it come to the messaging apps but it leap and bound better than whatapp what i really love about it is that you can edit message that have already been sent and the emojis went to havard
mreperson safaricom whatsapp i dont know why i have been unable to embrace telegram i suspect i find the data overwhelming,1,0,1,0,43,"August 2, 2023 at 08:35 PM",Neutral,131,26,2,"['mreperson', 'safaricom', 'whatsapp', 'i', 'dont', 'know', 'why', 'i', 'have', 'been', 'unable', 'to', 'embrace', 'telegram', 'i', 'suspect', 'i', 'find', 'the', 'data', 'overwhelming']","['mreperson', 'safaricom', 'whatsapp', 'i', 'dont', 'know', 'why', 'i', 'have', 'been', 'unable', 'to', 'embrace', 'telegram', 'i', 'suspect', 'i', 'find', 'the', 'data', 'overwhelming']",mreperson safaricom whatsapp i dont know why i have been unable to embrace telegram i suspect i find the data overwhelming
